hash,num_files,path_1,path_2,split_1,class_1,split_2,class_2
f2bd01d96e45c725684ec3a8156a4b48,2,../data/raw/unzipped_raw_data/train/normal/normal-1200.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-5193.jpg,train,normal,train,pneumonia
79b93e1d263bc979e6ecae44c8752269,2,../data/raw/unzipped_raw_data/train/normal/normal-8099.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9469.jpg,train,normal,train,tuberculosis
1cf1ad18e0b50833f97b3a5508c58580,2,../data/raw/unzipped_raw_data/train/normal/normal-6572.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7659.jpg,train,normal,train,tuberculosis
696fc05bd50155a558c365ceb385e391,2,../data/raw/unzipped_raw_data/train/normal/normal-6168.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3723.jpg,train,normal,train,pneumonia
2d2de26018e014acbbe853a7cae13d45,2,../data/raw/unzipped_raw_data/train/normal/normal-2834.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10497.jpg,train,normal,val,tuberculosis
374576f3b10bdc3a41b3a869854a3c60,2,../data/raw/unzipped_raw_data/train/normal/normal-3074.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3572.jpg,train,normal,train,tuberculosis
501cc43e902260fbe639902f490d3a97,2,../data/raw/unzipped_raw_data/train/normal/normal-2465.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1340.jpg,train,normal,train,pneumonia
79c905e3725fd8fdcd9dcde40a6f12b8,2,../data/raw/unzipped_raw_data/train/normal/normal-2382.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2745.jpg,train,normal,train,tuberculosis
6ac7a16ac86e83499583816d195acc84,2,../data/raw/unzipped_raw_data/train/normal/normal-6435.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5686.jpg,train,normal,val,pneumonia
29efdf3ac9ea0b712ccb979c7bb0f9d7,2,../data/raw/unzipped_raw_data/train/normal/normal-4473.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5244.jpg,train,normal,train,tuberculosis
2f8e960625052cf7e69f24dc6ef71684,2,../data/raw/unzipped_raw_data/train/normal/normal-3265.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3783.jpg,train,normal,train,tuberculosis
cbded881c9f9e30663eb73b5fc46e6dd,2,../data/raw/unzipped_raw_data/train/normal/normal-1655.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-815.jpg,train,normal,train,pneumonia
2bb4231498881e9916b47defb1763d2a,2,../data/raw/unzipped_raw_data/train/normal/normal-3825.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4475.jpg,train,normal,train,tuberculosis
d0d7ad54d1a2afe80cacb14888beed03,2,../data/raw/unzipped_raw_data/train/normal/normal-5151.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6061.jpg,train,normal,train,tuberculosis
265068ed648113ddefccf5529a6cb1ae,2,../data/raw/unzipped_raw_data/train/normal/normal-6552.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7639.jpg,train,normal,train,tuberculosis
06f7a4d205c301a527095862c5af64f6,2,../data/raw/unzipped_raw_data/train/normal/normal-1047.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1191.jpg,train,normal,train,tuberculosis
13c391472fa103068118229a0598aab9,2,../data/raw/unzipped_raw_data/train/normal/normal-5879.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6846.jpg,train,normal,train,tuberculosis
5e81b8dc52ff3be6412acb5d17123975,2,../data/raw/unzipped_raw_data/train/normal/normal-6359.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7419.jpg,train,normal,train,tuberculosis
a4b769450e9d6f5bf553b593a1c82d05,2,../data/raw/unzipped_raw_data/train/normal/normal-5210.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6122.jpg,train,normal,train,tuberculosis
da88c0308a05f5936488c357a093c64b,2,../data/raw/unzipped_raw_data/train/normal/normal-6714.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4090.jpg,train,normal,train,pneumonia
e98bc7c929e4f135c41585bb15e6a7bd,2,../data/raw/unzipped_raw_data/train/normal/normal-1779.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2013.jpg,train,normal,train,tuberculosis
18a622d9b653d531fefcc89554bb1348,2,../data/raw/unzipped_raw_data/train/normal/normal-2471.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1343.jpg,train,normal,train,pneumonia
cae7f4de2e7af08c1c9f52b6aae5b396,2,../data/raw/unzipped_raw_data/train/normal/normal-2676.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10473.jpg,train,normal,val,tuberculosis
6234e08e2f5678058e690ee150b5b269,2,../data/raw/unzipped_raw_data/train/normal/normal-5597.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6529.jpg,train,normal,train,tuberculosis
2d7389988ce30a9fd1c4cd9fc1defeb7,2,../data/raw/unzipped_raw_data/train/normal/normal-5399.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6331.jpg,train,normal,train,tuberculosis
64bba8690ade05c35a6672ba8c2d005a,2,../data/raw/unzipped_raw_data/train/normal/normal-1720.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-858.jpg,train,normal,train,pneumonia
11698c5969f1b4e627449d6de9d80ec6,2,../data/raw/unzipped_raw_data/train/normal/normal-5536.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3333.jpg,train,normal,train,pneumonia
2e7e779a08fe7fe9c3a710d146b2c3c7,2,../data/raw/unzipped_raw_data/train/normal/normal-3764.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2188.jpg,train,normal,train,pneumonia
b28648799d3472b918b32c11d8d2342b,2,../data/raw/unzipped_raw_data/train/normal/normal-4158.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4895.jpg,train,normal,train,tuberculosis
4e813329b2ad4497f72e19f905e65a57,2,../data/raw/unzipped_raw_data/train/normal/normal-3493.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4066.jpg,train,normal,train,tuberculosis
a109af679b09db9fb32d93a64e6ec54c,2,../data/raw/unzipped_raw_data/train/normal/normal-5262.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6183.jpg,train,normal,train,tuberculosis
d2ee8b37b2a432549434316af3677b02,2,../data/raw/unzipped_raw_data/train/normal/normal-7299.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8530.jpg,train,normal,train,tuberculosis
22de4f46633d588940d3433358e75148,2,../data/raw/unzipped_raw_data/train/normal/normal-3054.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5446.jpg,train,normal,val,pneumonia
b5bc4f539101a47cef60881d8c847411,2,../data/raw/unzipped_raw_data/train/normal/normal-1597.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1794.jpg,train,normal,train,tuberculosis
e6077ed34827d8dcbb3648dc97fb7aed,2,../data/raw/unzipped_raw_data/train/normal/normal-4649.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5447.jpg,train,normal,train,tuberculosis
4fba177ebfd969ac4295564a5034750e,2,../data/raw/unzipped_raw_data/train/normal/normal-4284.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5022.jpg,train,normal,train,tuberculosis
bfbe5724edd84b7177f531927f412b15,2,../data/raw/unzipped_raw_data/train/normal/normal-4254.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-9643.jpg,train,normal,val,tuberculosis
e981a998544bb288f85665ab988e5439,2,../data/raw/unzipped_raw_data/train/normal/normal-4733.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2845.jpg,train,normal,train,pneumonia
f7155d271545300457c876cd98839773,2,../data/raw/unzipped_raw_data/train/normal/normal-3483.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4051.jpg,train,normal,train,tuberculosis
eab44f6c70b3c4116f7de9c1bbd9ce8c,2,../data/raw/unzipped_raw_data/train/normal/normal-6864.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7997.jpg,train,normal,train,tuberculosis
6207c73e49d4c9a5bb30961123813f20,2,../data/raw/unzipped_raw_data/train/normal/normal-3905.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5504.jpg,train,normal,val,pneumonia
1fe8f636cfe62a0e5da36209662f5f9b,2,../data/raw/unzipped_raw_data/train/normal/normal-7057.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4323.jpg,train,normal,train,pneumonia
6a5ecce5e9224903493987bc2af757ad,2,../data/raw/unzipped_raw_data/train/normal/normal-5771.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5637.jpg,train,normal,val,pneumonia
6f00f64a709190f4ee8be46592f9d594,2,../data/raw/unzipped_raw_data/train/normal/normal-8018.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4962.jpg,train,normal,train,pneumonia
a6bb7cad181bba4ba10c741e60e4b597,2,../data/raw/unzipped_raw_data/train/normal/normal-7354.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8606.jpg,train,normal,train,tuberculosis
3a78261fc6ee41e061e1ee57a5b3ba03,2,../data/raw/unzipped_raw_data/train/normal/normal-2425.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2820.jpg,train,normal,train,tuberculosis
8d903b2931f49259d11c3a56aa2bc909,2,../data/raw/unzipped_raw_data/train/normal/normal-7250.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8474.jpg,train,normal,train,tuberculosis
8f98ecd2561e053f58dbd4a909198f3f,2,../data/raw/unzipped_raw_data/train/normal/normal-7625.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8920.jpg,train,normal,train,tuberculosis
e125a5c2fc723180d062e9ca7878b686,2,../data/raw/unzipped_raw_data/train/normal/normal-7539.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8825.jpg,train,normal,train,tuberculosis
33559937b6d878a8469cd45ad6f963fd,2,../data/raw/unzipped_raw_data/train/normal/normal-5253.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3167.jpg,train,normal,train,pneumonia
5408718f4f0fb3a1401cc0a5912d0fbe,2,../data/raw/unzipped_raw_data/train/normal/normal-6486.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7561.jpg,train,normal,train,tuberculosis
5a5f275142bb81f78a5470f55a8b90c8,2,../data/raw/unzipped_raw_data/train/normal/normal-2753.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3203.jpg,train,normal,train,tuberculosis
7d9884644ecc1acab9b4094ed792570a,2,../data/raw/unzipped_raw_data/train/normal/normal-5364.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6291.jpg,train,normal,train,tuberculosis
b8204cf97ad713fe1105de4fb512e77c,2,../data/raw/unzipped_raw_data/train/normal/normal-1081.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10251.jpg,train,normal,val,tuberculosis
7d1d10646a6720d9127a672e3d03b1dd,2,../data/raw/unzipped_raw_data/train/normal/normal-6596.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5696.jpg,train,normal,val,pneumonia
da275d335577b1dbb57a256605053ff4,2,../data/raw/unzipped_raw_data/train/normal/normal-6915.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4223.jpg,train,normal,train,pneumonia
71f6fc1aeb501cff5d0873410437bb7d,2,../data/raw/unzipped_raw_data/train/normal/normal-1021.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1158.jpg,train,normal,train,tuberculosis
91852c841adb5e84409108a00a13c6de,2,../data/raw/unzipped_raw_data/train/normal/normal-3850.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4496.jpg,train,normal,train,tuberculosis
46efc852517db0a9adba20a12419f7b0,2,../data/raw/unzipped_raw_data/train/normal/normal-2036.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2315.jpg,train,normal,train,tuberculosis
784b5960c686f88c94e89694a9a6a69d,2,../data/raw/unzipped_raw_data/train/normal/normal-6280.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7325.jpg,train,normal,train,tuberculosis
d160780147bd94c972439c300f730fb2,2,../data/raw/unzipped_raw_data/train/normal/normal-6237.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7285.jpg,train,normal,train,tuberculosis
3105c4a5bf454cd0436f2f3147320cf8,2,../data/raw/unzipped_raw_data/train/normal/normal-1449.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-691.jpg,train,normal,train,pneumonia
f75be7f7951d290865430a4b02a75741,2,../data/raw/unzipped_raw_data/train/normal/normal-3016.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3511.jpg,train,normal,train,tuberculosis
13598b58c6adbaf5eb2c0242b632d453,2,../data/raw/unzipped_raw_data/train/normal/normal-4670.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5471.jpg,train,normal,train,tuberculosis
41b7a739e149be090089333ddd07c124,2,../data/raw/unzipped_raw_data/train/normal/normal-4704.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5510.jpg,train,normal,train,tuberculosis
02efca96b598bfd894104922ca3f432f,2,../data/raw/unzipped_raw_data/train/normal/normal-5506.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3321.jpg,train,normal,train,pneumonia
c3bf3cb9f03f14d20265a4348843d0ee,2,../data/raw/unzipped_raw_data/train/normal/normal-7296.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8528.jpg,train,normal,train,tuberculosis
ae7e80753126eb5e64d0f48086f3a466,2,../data/raw/unzipped_raw_data/train/normal/normal-7782.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9096.jpg,train,normal,train,tuberculosis
e163e6a572d4127c514adcfe13fef3a3,2,../data/raw/unzipped_raw_data/train/normal/normal-6367.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7433.jpg,train,normal,train,tuberculosis
0e1a6316680877f0ac79262fca7175e9,2,../data/raw/unzipped_raw_data/train/normal/normal-8044.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9410.jpg,train,normal,train,tuberculosis
9cc6c5b2e6389806eb978433ed2783df,2,../data/raw/unzipped_raw_data/train/normal/normal-7757.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9065.jpg,train,normal,train,tuberculosis
1d2dd4affdbab7d308504c60e8280852,2,../data/raw/unzipped_raw_data/train/normal/normal-7513.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8786.jpg,train,normal,train,tuberculosis
f4e220b25c59cfcacaa5456cc171c115,2,../data/raw/unzipped_raw_data/train/normal/normal-2848.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1623.jpg,train,normal,train,pneumonia
15715546243ca533196d105db4be1988,2,../data/raw/unzipped_raw_data/train/normal/normal-7733.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9027.jpg,train,normal,train,tuberculosis
d0fe6c641b5f70e15b34966684b1b151,2,../data/raw/unzipped_raw_data/train/normal/normal-5780.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6739.jpg,train,normal,train,tuberculosis
8afc99b5517cfe48fc1e93068becd154,2,../data/raw/unzipped_raw_data/train/normal/normal-4225.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4959.jpg,train,normal,train,tuberculosis
7d777ff39091440690835d0039eb2d40,2,../data/raw/unzipped_raw_data/train/normal/normal-7807.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9126.jpg,train,normal,train,tuberculosis
a4ca4c9cd677632d13a9ccbf7a9e3a02,2,../data/raw/unzipped_raw_data/train/normal/normal-3987.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-9601.jpg,train,normal,val,tuberculosis
fa192101d505365ceb2a0fa79865cc87,2,../data/raw/unzipped_raw_data/train/normal/normal-6680.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10004.jpg,train,normal,val,tuberculosis
2cb9624a5b4effe095d5d1e8fdf85df2,2,../data/raw/unzipped_raw_data/train/normal/normal-4619.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5418.jpg,train,normal,train,tuberculosis
588436b472f7a20829d7dcf76ff18d6c,2,../data/raw/unzipped_raw_data/train/normal/normal-2354.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2717.jpg,train,normal,train,tuberculosis
359d90dd59c88568db10b1d4cac43f70,2,../data/raw/unzipped_raw_data/train/normal/normal-3374.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3921.jpg,train,normal,train,tuberculosis
8276258a6e5ebf431b2b13a8fd36d2d2,2,../data/raw/unzipped_raw_data/train/normal/normal-3546.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4134.jpg,train,normal,train,tuberculosis
d163230400ea1647f157e6901b2c1e38,2,../data/raw/unzipped_raw_data/train/normal/normal-8000.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4950.jpg,train,normal,train,pneumonia
d7b38491f8de5f90754b919c412a13fe,2,../data/raw/unzipped_raw_data/train/normal/normal-6515.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7596.jpg,train,normal,train,tuberculosis
f5287d8b48ee3a8955f5e9f134c68f0a,2,../data/raw/unzipped_raw_data/train/normal/normal-6641.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4046.jpg,train,normal,train,pneumonia
c1dd6ce8c5e884b90721500fa8c71927,2,../data/raw/unzipped_raw_data/train/normal/normal-2898.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3372.jpg,train,normal,train,tuberculosis
cd1018765ee215e81c8698f4b8a03702,2,../data/raw/unzipped_raw_data/train/normal/normal-7008.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5725.jpg,train,normal,val,pneumonia
8b6e3bb0c01181adc7be9c847dc143cd,2,../data/raw/unzipped_raw_data/train/normal/normal-1577.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1776.jpg,train,normal,train,tuberculosis
ca9e3d2c4779acbe8b106171e7866cf1,2,../data/raw/unzipped_raw_data/train/normal/normal-4537.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5314.jpg,train,normal,train,tuberculosis
a7dd52a4cd23c62743e2805d785ae7af,2,../data/raw/unzipped_raw_data/train/normal/normal-2237.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2571.jpg,train,normal,train,tuberculosis
d05cde1af4556ec945c2394800a387e0,2,../data/raw/unzipped_raw_data/train/normal/normal-6063.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7068.jpg,train,normal,train,tuberculosis
899e99c2f3677383322944bdf5daae1a,2,../data/raw/unzipped_raw_data/train/normal/normal-7478.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8745.jpg,train,normal,train,tuberculosis
7276e8a46b02cec7a026ffe8ad047fee,2,../data/raw/unzipped_raw_data/train/normal/normal-7445.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10117.jpg,train,normal,val,tuberculosis
dbf5e777f57dc99d7858d71b36223fce,2,../data/raw/unzipped_raw_data/train/normal/normal-8040.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-9401.jpg,train,normal,train,tuberculosis
ccd70bd0bf10a0870d8b74c411d0b4d0,2,../data/raw/unzipped_raw_data/train/normal/normal-5290.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3201.jpg,train,normal,train,pneumonia
f28d47e2ad7cec31957abcb3d2482df2,2,../data/raw/unzipped_raw_data/train/normal/normal-6221.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7262.jpg,train,normal,train,tuberculosis
2444d0ce3cf445da372375041d2751b8,2,../data/raw/unzipped_raw_data/train/normal/normal-6055.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3658.jpg,train,normal,train,pneumonia
d2e9012dfd5e7fa2f2ed3e49a2da54d4,2,../data/raw/unzipped_raw_data/train/normal/normal-6968.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4267.jpg,train,normal,train,pneumonia
379d91ec95d7d56b58f705b4696ce67f,2,../data/raw/unzipped_raw_data/train/normal/normal-5958.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6938.jpg,train,normal,train,tuberculosis
bc0697132dbfcd73a2f7df75e91b7318,2,../data/raw/unzipped_raw_data/train/normal/normal-1335.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1496.jpg,train,normal,train,tuberculosis
74b07950aff0a2e7bc694eee58b36218,2,../data/raw/unzipped_raw_data/train/normal/normal-7158.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8350.jpg,train,normal,train,tuberculosis
7002cf81bb501ac9ede93b8fd40ffb07,2,../data/raw/unzipped_raw_data/train/normal/normal-1519.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1718.jpg,train,normal,train,tuberculosis
aa44cce38dc8c80a8f26645d8306169f,2,../data/raw/unzipped_raw_data/train/normal/normal-5485.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3305.jpg,train,normal,train,pneumonia
f039445d4b4ea12367aa260f5399ffef,2,../data/raw/unzipped_raw_data/train/normal/normal-4785.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-5626.jpg,train,normal,train,tuberculosis
dfaecc1d66f0718ae4c1b801e5cc7b4e,2,../data/raw/unzipped_raw_data/train/normal/normal-5610.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6547.jpg,train,normal,train,tuberculosis
1165c2b90eaea0d54367f2a74ea22a60,2,../data/raw/unzipped_raw_data/train/normal/normal-5167.jpg,../data/raw/unzipped_raw_data/val/pneumonia/pneumonia-5598.jpg,train,normal,val,pneumonia
4cfccfb637ae683d2b16b4ffc647262c,2,../data/raw/unzipped_raw_data/train/normal/normal-7131.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4368.jpg,train,normal,train,pneumonia
197c9ae03a536bc2ec6f7fc157b600d7,2,../data/raw/unzipped_raw_data/train/normal/normal-3438.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10585.jpg,train,normal,val,tuberculosis
8f407a33e249def2dbafdfb4cac2a27c,2,../data/raw/unzipped_raw_data/train/normal/normal-1204.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-1376.jpg,train,normal,train,tuberculosis
56121bfd385796acba433793698f7183,2,../data/raw/unzipped_raw_data/train/normal/normal-3773.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2191.jpg,train,normal,train,pneumonia
9eb84487e55fe69cac1a2efa1b47a9f7,2,../data/raw/unzipped_raw_data/train/normal/normal-4535.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-2715.jpg,train,normal,train,pneumonia
ebf5a751a2a047f7e00a704665c9e034,2,../data/raw/unzipped_raw_data/train/normal/normal-6634.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4041.jpg,train,normal,train,pneumonia
3c2f4af2413b087ffc2f4e22258e67bd,2,../data/raw/unzipped_raw_data/train/normal/normal-5343.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6268.jpg,train,normal,train,tuberculosis
ef59759ee7bc33187fe2268ecad9dee9,2,../data/raw/unzipped_raw_data/train/normal/normal-7193.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-4416.jpg,train,normal,train,pneumonia
1791e3af8396191729d203070c26908f,2,../data/raw/unzipped_raw_data/train/normal/normal-7013.jpg,../data/raw/unzipped_raw_data/val/tuberculosis/tuberculosis-10048.jpg,train,normal,val,tuberculosis
b3ef9c1ae05b542ebc3448a32b0f5af2,2,../data/raw/unzipped_raw_data/train/normal/normal-6015.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-6996.jpg,train,normal,train,tuberculosis
dab8cb56de5adc6d8655c7a018b4bb16,2,../data/raw/unzipped_raw_data/train/normal/normal-7586.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8880.jpg,train,normal,train,tuberculosis
39de5258f0ec0d6b0de57764a47e7798,2,../data/raw/unzipped_raw_data/train/normal/normal-3288.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3815.jpg,train,normal,train,tuberculosis
a37fd4526d246e5eec384773c6ed15dc,2,../data/raw/unzipped_raw_data/train/normal/normal-1786.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-2026.jpg,train,normal,train,tuberculosis
bfb9e751a716042607e56e9eb63f2e4c,2,../data/raw/unzipped_raw_data/train/normal/normal-1982.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-1037.jpg,train,normal,train,pneumonia
bac3e7f0d21ae88202a14d09ded49c59,2,../data/raw/unzipped_raw_data/train/normal/normal-6940.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8100.jpg,train,normal,train,tuberculosis
09503b87cffb295fc3a0dd10053f5a5e,2,../data/raw/unzipped_raw_data/train/normal/normal-2653.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3081.jpg,train,normal,train,tuberculosis
ed7d640250bb37381fd17cad533d5bca,2,../data/raw/unzipped_raw_data/train/normal/normal-6376.jpg,../data/raw/unzipped_raw_data/train/pneumonia/pneumonia-3853.jpg,train,normal,train,pneumonia
70fcf65ce56d604355ecf784b54f81d8,2,../data/raw/unzipped_raw_data/train/normal/normal-6788.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7901.jpg,train,normal,train,tuberculosis
7f8acdb31b40385ac40cae9a26bf4b87,2,../data/raw/unzipped_raw_data/train/normal/normal-4104.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-4820.jpg,train,normal,train,tuberculosis
e7b296c08981f4a83fd7a8baf23da1ae,2,../data/raw/unzipped_raw_data/train/normal/normal-7483.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-8751.jpg,train,normal,train,tuberculosis
68c4d989f1799b0143af840e4828c4b3,2,../data/raw/unzipped_raw_data/train/normal/normal-2794.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-3247.jpg,train,normal,train,tuberculosis
cbdcb2ee1f0e73ea0a3a76f6a6613b49,2,../data/raw/unzipped_raw_data/train/normal/normal-6859.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7994.jpg,train,normal,train,tuberculosis
05c3010fd6dc436739da3f980f0c1685,2,../data/raw/unzipped_raw_data/train/normal/normal-6145.jpg,../data/raw/unzipped_raw_data/train/tuberculosis/tuberculosis-7165.jpg,train,normal,train,tuberculosis
